date,item_name,category,quantity_wasted,waste_reason,cost_per_item,total_waste_cost,month,month_name
2024-03-26,FFFF (large cheese ),Sans Coffee,1,Over-prepared,18.0,18.0,3.0,March
2024-03-27,FFFF (large cheese ),Sans Coffee,4,Over-prepared,18.0,72.0,3.0,March
2024-03-27,BFF (Better French fries) Large (bbq),Mini Bites,1,Quality issue,28.0,28.0,3.0,March
2024-03-27,Iced honey shaken espresso ,Signature Kôfē,3,Spoiled,36.0,108.0,3.0,March
2024-03-27,caramel macchiato  (hot),Coffee Based,3,Spoiled,32.0,96.0,3.0,March
2024-03-27,dirty coffee shake ,Kôfē Frappé,4,Over-prepared,38.0,152.0,3.0,March
2024-03-28,Belgian waffle  (peanut butter ),Sans Coffee,3,Spoiled,25.0,75.0,3.0,March
2024-03-28,Extra Rice,Sans Coffee,2,Quality issue,5.0,10.0,3.0,March
2024-03-28,Overload lomi (malapot),Mini Bites,3,Spoiled,99.0,297.0,3.0,March
2024-03-28,belgian waffle plain ,Sans Coffee,2,Expired,21.0,42.0,3.0,March
2024-03-28,Ramen (regular),Mini Bites,4,Over-prepared,17.0,68.0,3.0,March
2024-03-29,Brownies ,Sans Coffee,4,Quality issue,21.0,84.0,3.0,March
2024-03-29,BFF (Better French fries)medium  (bbq ),Mini Bites,3,Spoiled,16.0,48.0,3.0,March
2024-03-29,BFF (Better French fries)medium  (large),Mini Bites,1,Over-prepared,27.0,27.0,3.0,March
2024-03-29,white mocha (hot),Coffee Based,1,Over-prepared,42.0,42.0,3.0,March
2024-03-29,white mocha (iced),Coffee Based,4,Expired,45.0,180.0,3.0,March
2024-03-30,Add_on (kimchi),Sans Coffee,1,Spoiled,15.0,15.0,3.0,March
2024-03-30,BFF (Better French fries)medium  ( cheese ),Mini Bites,1,Over-prepared,16.0,16.0,3.0,March
2024-03-30,BFF (Better French fries)medium  (medium ),Mini Bites,2,Spoiled,15.0,30.0,3.0,March
2024-03-30,hot cocoa latte ,Sans Coffee,3,Over-prepared,32.0,96.0,3.0,March
2024-03-30,matcha espresso fusion  (iced),Signature Kôfē,3,Expired,35.0,105.0,3.0,March
2024-03-30,belgian waffle plain ,Sans Coffee,2,Over-prepared,21.0,42.0,3.0,March
2024-03-31,white mocha  (hot),Coffee Based,3,Over-prepared,32.0,96.0,3.0,March
2024-03-31,simple milk tea ,Sans Coffee,4,Over-prepared,28.0,112.0,3.0,March
2024-03-31,brownie,Sans Coffee,3,Over-prepared,21.0,63.0,3.0,March
2024-03-31,BFF (Better French fries)medium  (bbq ),Mini Bites,3,Over-prepared,16.0,48.0,3.0,March
2024-03-31,kofetala special blend ,Sans Coffee,2,Over-prepared,34.0,68.0,3.0,March
2024-04-01,kofetala special blend ,Sans Coffee,1,Over-prepared,34.0,34.0,4.0,April
2024-04-01,dalgona ,Signature Kôfē,1,Expired,32.0,32.0,4.0,April
2024-04-01,iced creamy barako,Sans Coffee,4,Quality issue,24.0,96.0,4.0,April
2024-04-01,the SM tea,Sans Coffee,1,Spoiled,37.0,37.0,4.0,April
2024-04-01,BFF (Better French fries)medium  (medium ),Mini Bites,2,Expired,15.0,30.0,4.0,April
2024-04-02, latte ,Coffee Based,4,Expired,29.0,116.0,4.0,April
2024-04-02,hot cocoa latte ,Sans Coffee,4,Over-prepared,32.0,128.0,4.0,April
2024-04-02,mango banana milk shake ,Kôfē Frappé,1,Expired,35.0,35.0,4.0,April
2024-04-02,Cold brew with foamy vanilla ,Sans Coffee,3,Over-prepared,31.0,93.0,4.0,April
2024-04-03,Belgian waffle  (mango caramel ),Sans Coffee,2,Expired,27.0,54.0,4.0,April
2024-04-03,iced creamy barako,Sans Coffee,4,Over-prepared,24.0,96.0,4.0,April
2024-04-03,latte,Coffee Based,4,Over-prepared,42.0,168.0,4.0,April
2024-04-03,Product Name (special a),Sans Coffee,3,Over-prepared,41.0,123.0,4.0,April
2024-04-04,Add_on (ham),Sans Coffee,2,Over-prepared,15.0,30.0,4.0,April
2024-04-04,iced premium barako,Sans Coffee,3,Over-prepared,21.0,63.0,4.0,April
2024-04-04,caramel macchiato  (hot),Coffee Based,1,Spoiled,32.0,32.0,4.0,April
2024-04-04,hot creamy barako,Sans Coffee,3,Over-prepared,19.0,57.0,4.0,April
2024-04-05,sparkling berry,Sans Coffee,2,Spoiled,31.0,62.0,4.0,April
2024-04-05,Chiz melt (bacon),Mini Bites,1,Spoiled,30.0,30.0,4.0,April
2024-04-05,BFF (Better French fries)medium  (sour cream),Mini Bites,2,Over-prepared,16.0,32.0,4.0,April
2024-04-05,premium barako,Sans Coffee,1,Over-prepared,15.0,15.0,4.0,April
2024-04-05,belgian waffle plain ,Sans Coffee,4,Over-prepared,21.0,84.0,4.0,April
2024-04-06,BFF (Better French fries)medium  (sour cream),Mini Bites,2,Over-prepared,16.0,32.0,4.0,April
2024-04-06,Cookies ,Sans Coffee,4,Over-prepared,18.0,72.0,4.0,April
2024-04-06,Chicken wings (half dozen),Mini Bites,3,Expired,82.0,246.0,4.0,April
2024-04-06,white mocha  (iced),Coffee Based,1,Over-prepared,35.0,35.0,4.0,April
2024-04-06,cappuccino  (ice),Coffee Based,4,Spoiled,32.0,128.0,4.0,April
2024-04-07,FFFF (large bbq),Sans Coffee,2,Over-prepared,18.0,36.0,4.0,April
2024-04-07,Spanish latte (hot),Coffee Based,4,Quality issue,29.0,116.0,4.0,April
2024-04-07,extra shot,Sans Coffee,4,Over-prepared,16.0,64.0,4.0,April
2024-04-07,BFF (Better French fries)medium  (large),Mini Bites,1,Expired,27.0,27.0,4.0,April
2024-04-07,Chiz melt  (spam lite),Mini Bites,1,Over-prepared,27.0,27.0,4.0,April
2024-04-08,premium barako,Sans Coffee,1,Expired,15.0,15.0,4.0,April
2024-04-08,BFF (Better French fries)medium  (bbq ),Mini Bites,3,Over-prepared,16.0,48.0,4.0,April
2024-04-08,cappuccino  (ice),Coffee Based,2,Expired,32.0,64.0,4.0,April
2024-04-08,white mocha (hot),Coffee Based,3,Expired,42.0,126.0,4.0,April
2024-04-09,FFFF (med sc),Sans Coffee,4,Expired,8.0,32.0,4.0,April
2024-04-09,strawberry latte,Sans Coffee,3,Expired,36.0,108.0,4.0,April
2024-04-09,caramel macchiato  (hot),Coffee Based,3,Over-prepared,32.0,96.0,4.0,April
2024-04-09,dirty coffee shake ,Kôfē Frappé,3,Over-prepared,38.0,114.0,4.0,April
2024-04-09,BFF (Better French fries) Large (sour cream),Mini Bites,4,Spoiled,28.0,112.0,4.0,April
2024-04-10,FFFF (med sc),Sans Coffee,1,Over-prepared,8.0,8.0,4.0,April
2024-04-10,drip coffee (8 bags/pouch) (barako),Sans Coffee,1,Spoiled,37.0,37.0,4.0,April
2024-04-10,Cold brew with foamy vanilla ,Sans Coffee,2,Over-prepared,31.0,62.0,4.0,April
2024-04-10,Chiz melt  (bacon),Mini Bites,1,Over-prepared,28.0,28.0,4.0,April
2024-04-11,BFF (Better French fries)medium  ( cheese ),Mini Bites,1,Spoiled,16.0,16.0,4.0,April
2024-04-11,the super charged (25% more coffee)  (hot),Sans Coffee,3,Over-prepared,31.0,93.0,4.0,April
2024-04-11,Drip coffee  (barako),Sans Coffee,4,Over-prepared,17.0,68.0,4.0,April
2024-04-11,drip coffee (8 bags/pouch) (barako),Sans Coffee,1,Over-prepared,37.0,37.0,4.0,April
2024-04-11,Add_on (cheese),Sans Coffee,4,Over-prepared,12.0,48.0,4.0,April
2024-04-12,Drip coffee  (barako),Sans Coffee,1,Expired,17.0,17.0,4.0,April
2024-04-12,super mocha ,Kôfē Frappé,2,Over-prepared,38.0,76.0,4.0,April
2024-04-12,white mocha  (hot),Coffee Based,3,Over-prepared,32.0,96.0,4.0,April
2024-04-12,BFF (Better French fries)medium  (large),Mini Bites,1,Over-prepared,27.0,27.0,4.0,April
2024-04-13,French fries Spicy barbecue  (large ),Mini Bites,3,Over-prepared,30.0,90.0,4.0,April
2024-04-13,caramel macchiato  (iced),Coffee Based,1,Spoiled,35.0,35.0,4.0,April
2024-04-13,Chiz melt (bacon),Mini Bites,4,Expired,30.0,120.0,4.0,April
2024-04-13,mocha (hot),Coffee Based,1,Spoiled,31.0,31.0,4.0,April
2024-04-13,the Christmas drink (hot ),Signature Kôfē,4,Spoiled,32.0,128.0,4.0,April
2024-04-13,Chiz melt  (ham),Mini Bites,4,Expired,26.0,104.0,4.0,April
2024-04-14,matcha Supreme latte (hot),Sans Coffee,3,Over-prepared,32.0,96.0,4.0,April
2024-04-14,FFFF (large bbq),Sans Coffee,1,Over-prepared,18.0,18.0,4.0,April
2024-04-14,Chicken wings (half dozen),Mini Bites,4,Expired,82.0,328.0,4.0,April
2024-04-14,choco dinosaur latte,Sans Coffee,1,Spoiled,35.0,35.0,4.0,April
2024-04-14,iced creamy barako,Sans Coffee,2,Spoiled,24.0,48.0,4.0,April
2024-04-14, latte ,Coffee Based,1,Expired,29.0,29.0,4.0,April
2024-04-15,caramel macchiato  (hot),Coffee Based,2,Over-prepared,32.0,64.0,4.0,April
2024-04-15,caramel macchiato  (iced),Coffee Based,1,Over-prepared,35.0,35.0,4.0,April
2024-04-15,Iced honey shaken espresso ,Signature Kôfē,3,Over-prepared,36.0,108.0,4.0,April
2024-04-15,French fries plain (large),Mini Bites,4,Over-prepared,90.0,360.0,4.0,April
2024-04-15,super mocha ,Kôfē Frappé,1,Over-prepared,38.0,38.0,4.0,April
2024-04-16,extra shot,Sans Coffee,4,Over-prepared,16.0,64.0,4.0,April
2024-04-16,matcha Supreme latte (iced),Sans Coffee,3,Over-prepared,35.0,105.0,4.0,April
2024-04-16,caramel macchiato  (hot),Coffee Based,3,Expired,32.0,96.0,4.0,April
2024-04-16,cappuccino  (ice),Coffee Based,2,Spoiled,32.0,64.0,4.0,April
2024-04-16,drip coffee (8 bags/pouch) (barako),Sans Coffee,4,Quality issue,37.0,148.0,4.0,April
2024-04-17,super mocha ,Kôfē Frappé,1,Over-prepared,38.0,38.0,4.0,April
2024-04-17,cappuccino  (hot),Coffee Based,2,Over-prepared,29.0,58.0,4.0,April
2024-04-17,Chiz melt  (spam lite),Mini Bites,3,Expired,27.0,81.0,4.0,April
2024-04-17,brownie,Sans Coffee,2,Over-prepared,21.0,42.0,4.0,April
2024-04-18,the super charged (25% more coffee)  (hot),Sans Coffee,3,Spoiled,31.0,93.0,4.0,April
2024-04-18,6 Chicken wings ,Mini Bites,2,Over-prepared,82.0,164.0,4.0,April
2024-04-18,Overload lomi (malapot),Mini Bites,3,Expired,99.0,297.0,4.0,April
2024-04-18,Cookies ,Sans Coffee,4,Over-prepared,18.0,72.0,4.0,April
2024-04-18,BFF (Better French fries)medium  (bbq ),Mini Bites,1,Spoiled,16.0,16.0,4.0,April
2024-04-19,Drip coffee  (barako),Sans Coffee,3,Over-prepared,17.0,51.0,4.0,April
2024-04-19,caramel macchiato  (hot),Coffee Based,2,Over-prepared,32.0,64.0,4.0,April
2024-04-19,cappuccino  (hot),Coffee Based,3,Over-prepared,29.0,87.0,4.0,April
2024-04-19,dirty coffee shake ,Kôfē Frappé,1,Over-prepared,38.0,38.0,4.0,April
2024-04-19,mocha (iced),Coffee Based,1,Expired,35.0,35.0,4.0,April
2024-04-20,caramel macchiato (hot),Coffee Based,4,Spoiled,42.0,168.0,4.0,April
2024-04-20,the super charged (25% more coffee)  (hot),Sans Coffee,4,Quality issue,31.0,124.0,4.0,April
2024-04-20,simple milk tea ,Sans Coffee,2,Spoiled,28.0,56.0,4.0,April
2024-04-20,Belgian waffle  (peanut butter ),Sans Coffee,1,Expired,25.0,25.0,4.0,April
2024-04-20,BFF (Better French fries)medium  (large),Mini Bites,3,Spoiled,27.0,81.0,4.0,April
2024-04-21,iced creamy barako,Sans Coffee,1,Spoiled,24.0,24.0,4.0,April
2024-04-21,drip coffee (8 bags/pouch) (arabica),Sans Coffee,1,Over-prepared,62.0,62.0,4.0,April
2024-04-21,Chicken wings (extra rice ),Mini Bites,3,Spoiled,4.0,12.0,4.0,April
2024-04-21,simple milk tea ,Sans Coffee,1,Spoiled,28.0,28.0,4.0,April
2024-04-21,Strawberry Reverie ,Sans Coffee,1,Spoiled,39.0,39.0,4.0,April
2024-04-22,white mocha (iced),Coffee Based,2,Spoiled,45.0,90.0,4.0,April
2024-04-22,Chiz melt  (spam lite),Mini Bites,1,Over-prepared,27.0,27.0,4.0,April
2024-04-22,premium barako,Sans Coffee,3,Over-prepared,15.0,45.0,4.0,April
2024-04-22,Brownies ,Sans Coffee,3,Over-prepared,21.0,63.0,4.0,April
2024-04-22,Chicken wings (3pcs),Mini Bites,1,Over-prepared,45.0,45.0,4.0,April
2024-04-23,Extra Rice,Sans Coffee,4,Spoiled,5.0,20.0,4.0,April
2024-04-23,caramel macchiato  (iced),Coffee Based,1,Over-prepared,35.0,35.0,4.0,April
2024-04-23,iced premium barako,Sans Coffee,3,Quality issue,21.0,63.0,4.0,April
2024-04-23,premium barako,Sans Coffee,4,Over-prepared,15.0,60.0,4.0,April
2024-04-24,white mocha  (iced),Coffee Based,2,Spoiled,35.0,70.0,4.0,April
2024-04-24,Iced honey shaken espresso ,Signature Kôfē,1,Over-prepared,36.0,36.0,4.0,April
2024-04-24,kofetala special blend ,Sans Coffee,1,Over-prepared,34.0,34.0,4.0,April
2024-04-24,caramel macchiato (hot),Coffee Based,1,Expired,42.0,42.0,4.0,April
2024-04-25,Spanish latte (hot),Coffee Based,4,Quality issue,29.0,116.0,4.0,April
2024-04-25,the SM tea,Sans Coffee,2,Expired,37.0,74.0,4.0,April
2024-04-25,Extra Rice,Sans Coffee,4,Over-prepared,5.0,20.0,4.0,April
2024-04-25,triple caramel,Kôfē Frappé,1,Expired,48.0,48.0,4.0,April
2024-04-26,FFFF (large bbq),Sans Coffee,2,Over-prepared,18.0,36.0,4.0,April
2024-04-26,Chicken wings (3pcs),Mini Bites,4,Expired,45.0,180.0,4.0,April
2024-04-26,white mocha  (hot),Coffee Based,4,Over-prepared,32.0,128.0,4.0,April
2024-04-26,hot citron tea,Sans Coffee,4,Expired,22.0,88.0,4.0,April
2024-04-27,FFFF (large bbq),Sans Coffee,4,Expired,18.0,72.0,4.0,April
2024-04-27,FFFF (large sc),Sans Coffee,4,Over-prepared,18.0,72.0,4.0,April
2024-04-27,Iced honey shaken espresso ,Signature Kôfē,3,Spoiled,36.0,108.0,4.0,April
2024-04-27,Overload lomi (malapot),Mini Bites,4,Spoiled,99.0,396.0,4.0,April
2024-04-27,hot citron tea,Sans Coffee,2,Over-prepared,22.0,44.0,4.0,April
2024-04-28,caramel macchiato  (iced),Coffee Based,2,Over-prepared,35.0,70.0,4.0,April
2024-04-28,BFF (Better French fries) Large (bbq),Mini Bites,4,Over-prepared,28.0,112.0,4.0,April
2024-04-28,Strawberry Reverie ,Sans Coffee,3,Expired,39.0,117.0,4.0,April
2024-04-28,strawberry latte,Sans Coffee,1,Over-prepared,36.0,36.0,4.0,April
2024-04-28,matcha Supreme latte (hot),Sans Coffee,4,Quality issue,32.0,128.0,4.0,April
2024-04-29,dirty coffee shake ,Kôfē Frappé,3,Spoiled,38.0,114.0,4.0,April
2024-04-29,Chiz melt  (bacon),Mini Bites,3,Quality issue,28.0,84.0,4.0,April
2024-04-29,BFF (Better French fries) Large (cheese ),Mini Bites,1,Expired,28.0,28.0,4.0,April
2024-04-29,kofetala special blend ,Sans Coffee,2,Expired,34.0,68.0,4.0,April
2024-04-30,white mocha  (hot),Coffee Based,2,Expired,32.0,64.0,4.0,April
2024-04-30,Ramen (regular),Mini Bites,1,Over-prepared,17.0,17.0,4.0,April
2024-04-30,Chicken wings (3pcs),Mini Bites,4,Quality issue,45.0,180.0,4.0,April
2024-04-30,americano (iced),Coffee Based,2,Expired,28.0,56.0,4.0,April
2024-05-01,BFF (Better French fries)medium  (medium ),Mini Bites,2,Expired,15.0,30.0,5.0,May
2024-05-01,simple milk tea ,Sans Coffee,3,Expired,28.0,84.0,5.0,May
2024-05-01,Belgian waffle  (strawberry chocolate ),Sans Coffee,1,Quality issue,27.0,27.0,5.0,May
2024-05-01,caramel macchiato (iced),Coffee Based,2,Expired,45.0,90.0,5.0,May
2024-05-02,Choco caramel decadence,Sans Coffee,4,Quality issue,45.0,180.0,5.0,May
2024-05-02,hot creamy barako,Sans Coffee,1,Expired,19.0,19.0,5.0,May
2024-05-02,Sinagtala lomi 20 pax,Mini Bites,3,Spoiled,360.0,1080.0,5.0,May
2024-05-02,FFFF (plain with catsup medium),Sans Coffee,1,Spoiled,8.0,8.0,5.0,May
2024-05-03,the Christmas drink (hot ),Signature Kôfē,3,Over-prepared,32.0,96.0,5.0,May
2024-05-03,super mocha ,Kôfē Frappé,4,Expired,38.0,152.0,5.0,May
2024-05-03,BFF (Better French fries)medium  ( cheese ),Mini Bites,3,Over-prepared,16.0,48.0,5.0,May
2024-05-03,BFF (Better French fries)medium  (medium ),Mini Bites,1,Spoiled,15.0,15.0,5.0,May
2024-05-04,BFF (Better French fries) Large (cheese ),Mini Bites,4,Expired,28.0,112.0,5.0,May
2024-05-04,Whipped Americano,Signature Kôfē,3,Over-prepared,36.0,108.0,5.0,May
2024-05-04,iced premium barako,Sans Coffee,2,Quality issue,21.0,42.0,5.0,May
2024-05-04,strawberry latte,Sans Coffee,3,Spoiled,36.0,108.0,5.0,May
2024-05-04,iced creamy barako,Sans Coffee,3,Expired,24.0,72.0,5.0,May
2024-05-05,Chicken wings (1 dozen),Mini Bites,4,Expired,165.0,660.0,5.0,May
2024-05-05,Chiz melt  (ham),Mini Bites,2,Expired,26.0,52.0,5.0,May
2024-05-05,americano (iced),Coffee Based,2,Expired,28.0,56.0,5.0,May
2024-05-05,matcha espresso fusion  (iced),Signature Kôfē,1,Spoiled,35.0,35.0,5.0,May
2024-05-05,white mocha  (iced),Coffee Based,1,Spoiled,35.0,35.0,5.0,May
2024-05-05,Chicken wings (extra rice ),Mini Bites,3,Over-prepared,4.0,12.0,5.0,May
2024-05-06,Chicken wings (half dozen),Mini Bites,1,Spoiled,82.0,82.0,5.0,May
2024-05-06,6 Chicken wings ,Mini Bites,3,Spoiled,82.0,246.0,5.0,May
2024-05-06,the super charged (25% more coffee)  (hot),Sans Coffee,3,Quality issue,31.0,93.0,5.0,May
2024-05-06,BFF (Better French fries)medium  (sour cream),Mini Bites,3,Expired,16.0,48.0,5.0,May
2024-05-06,Spanish latte (hot),Coffee Based,1,Over-prepared,29.0,29.0,5.0,May
2024-05-07,extra shot,Sans Coffee,3,Over-prepared,16.0,48.0,5.0,May
2024-05-07,BFF (Better French fries) Large (bbq),Mini Bites,2,Spoiled,28.0,56.0,5.0,May
2024-05-07,Sinagtala lomi 20 pax,Mini Bites,1,Over-prepared,360.0,360.0,5.0,May
2024-05-07,blended cappuccino ,Kôfē Frappé,1,Over-prepared,33.0,33.0,5.0,May
2024-05-07,Add_on (kimchi),Sans Coffee,1,Over-prepared,15.0,15.0,5.0,May
2024-05-08,Whipped Americano,Signature Kôfē,4,Over-prepared,36.0,144.0,5.0,May
2024-05-08,mocha (iced),Coffee Based,4,Expired,35.0,140.0,5.0,May
2024-05-08,Brownies ,Sans Coffee,1,Quality issue,21.0,21.0,5.0,May
2024-05-08,Add_on (kimchi),Sans Coffee,2,Over-prepared,15.0,30.0,5.0,May
2024-05-09,Drip coffee  (barako),Sans Coffee,3,Spoiled,17.0,51.0,5.0,May
2024-05-09,Sinagtala lomi 20 pax,Mini Bites,1,Over-prepared,360.0,360.0,5.0,May
2024-05-09,French fries plain (large),Mini Bites,2,Quality issue,90.0,180.0,5.0,May
2024-05-09,Chicken wings (1 dozen),Mini Bites,4,Expired,165.0,660.0,5.0,May
2024-05-10,BFF (Better French fries)medium  (sour cream),Mini Bites,1,Over-prepared,16.0,16.0,5.0,May
2024-05-10,triple caramel ,Kôfē Frappé,3,Over-prepared,38.0,114.0,5.0,May
2024-05-10,Add_on (seaweeds),Sans Coffee,1,Over-prepared,8.0,8.0,5.0,May
2024-05-10,Chiz melt (bacon),Mini Bites,3,Over-prepared,30.0,90.0,5.0,May
2024-05-11,extra shot,Sans Coffee,1,Over-prepared,16.0,16.0,5.0,May
2024-05-11,iced premium barako,Sans Coffee,3,Over-prepared,21.0,63.0,5.0,May
2024-05-11,Chicken wings (3pcs),Mini Bites,3,Spoiled,45.0,135.0,5.0,May
2024-05-11,Strawberry Reverie ,Sans Coffee,3,Expired,39.0,117.0,5.0,May
2024-05-11,Belgian waffle  (peanut butter ),Sans Coffee,4,Over-prepared,25.0,100.0,5.0,May
2024-05-12,iced creamy barako,Sans Coffee,4,Over-prepared,24.0,96.0,5.0,May
2024-05-12,Coffee Syphon (arabica),Sans Coffee,3,Expired,30.0,90.0,5.0,May
2024-05-12,Overload lomi (malabnaw),Mini Bites,2,Quality issue,99.0,198.0,5.0,May
2024-05-12,mocha (iced),Coffee Based,3,Over-prepared,35.0,105.0,5.0,May
2024-05-12,Product Name (special b),Sans Coffee,1,Over-prepared,46.0,46.0,5.0,May
2024-05-12,white mocha (iced),Coffee Based,4,Spoiled,45.0,180.0,5.0,May
2024-05-13,Coffee Syphon (arabica),Sans Coffee,2,Expired,30.0,60.0,5.0,May
2024-05-13,Chicken wings (extra rice ),Mini Bites,2,Expired,4.0,8.0,5.0,May
2024-05-13,dirty coffee shake ,Kôfē Frappé,1,Expired,38.0,38.0,5.0,May
2024-05-13,oreo overload Frappe ,Kôfē Frappé,1,Over-prepared,37.0,37.0,5.0,May
2024-05-13,Cookies ,Sans Coffee,2,Over-prepared,18.0,36.0,5.0,May
2024-05-14,choco coated waffle,Sans Coffee,1,Spoiled,21.0,21.0,5.0,May
2024-05-14,the Christmas drink (iced),Signature Kôfē,4,Expired,34.0,136.0,5.0,May
2024-05-14,street food sampler (medium),Sans Coffee,2,Spoiled,16.0,32.0,5.0,May
2024-05-14,Chicken wings (3pcs),Mini Bites,4,Over-prepared,45.0,180.0,5.0,May
2024-05-15,drip coffee (8 bags/pouch) (arabica),Sans Coffee,3,Expired,62.0,186.0,5.0,May
2024-05-15,Chiz melt (bacon),Mini Bites,4,Expired,30.0,120.0,5.0,May
2024-05-15,FFFF (large bbq),Sans Coffee,2,Spoiled,18.0,36.0,5.0,May
2024-05-15,drip coffee (8 bags/pouch) (barako),Sans Coffee,1,Over-prepared,37.0,37.0,5.0,May
2024-05-15,Spanish latte (hot),Coffee Based,4,Expired,29.0,116.0,5.0,May
2024-05-16,white mocha  (hot),Coffee Based,4,Over-prepared,32.0,128.0,5.0,May
2024-05-16,Whipped Americano,Signature Kôfē,3,Quality issue,36.0,108.0,5.0,May
2024-05-16,Iced honey shaken espresso ,Signature Kôfē,3,Over-prepared,36.0,108.0,5.0,May
2024-05-16,Chicken fillet,Mini Bites,4,Over-prepared,45.0,180.0,5.0,May
2024-05-16,Add_on (seaweeds),Sans Coffee,1,Expired,8.0,8.0,5.0,May
2024-05-17,Belgian waffle  (strawberry chocolate ),Sans Coffee,4,Spoiled,27.0,108.0,5.0,May
2024-05-17,BFF (Better French fries) Large (cheese ),Mini Bites,4,Spoiled,28.0,112.0,5.0,May
2024-05-17,Overload lomi (malapot),Mini Bites,2,Over-prepared,99.0,198.0,5.0,May
2024-05-17,street food sampler (large),Sans Coffee,3,Expired,28.0,84.0,5.0,May
2024-05-18,BFF (Better French fries)medium  ( cheese ),Mini Bites,2,Expired,16.0,32.0,5.0,May
2024-05-18,Belgian waffle  (strawberry chocolate ),Sans Coffee,3,Expired,27.0,81.0,5.0,May
2024-05-18,blended cappuccino ,Kôfē Frappé,1,Expired,33.0,33.0,5.0,May
2024-05-18,matcha espresso fusion  (hot),Signature Kôfē,4,Expired,32.0,128.0,5.0,May
2024-05-18,Brownies ,Sans Coffee,4,Spoiled,21.0,84.0,5.0,May
2024-05-19,iced creamy barako,Sans Coffee,1,Over-prepared,24.0,24.0,5.0,May
2024-05-19,the super charged (25% more coffee)  (iced),Sans Coffee,1,Over-prepared,34.0,34.0,5.0,May
2024-05-19,Ramen (regular),Mini Bites,4,Quality issue,17.0,68.0,5.0,May
2024-05-19,extra shot,Sans Coffee,1,Spoiled,16.0,16.0,5.0,May
2024-05-19,Product Name (special b),Sans Coffee,1,Over-prepared,46.0,46.0,5.0,May
2024-05-20,Extra Rice,Sans Coffee,3,Over-prepared,5.0,15.0,5.0,May
2024-05-20,Add_on (ham),Sans Coffee,1,Over-prepared,15.0,15.0,5.0,May
2024-05-20,street food sampler (medium),Sans Coffee,1,Spoiled,16.0,16.0,5.0,May
2024-05-20,Add_on (egg),Sans Coffee,1,Expired,10.0,10.0,5.0,May
2024-05-20,the Christmas drink (iced),Signature Kôfē,3,Quality issue,34.0,102.0,5.0,May
